domainName,idKab,idParent,idPro,idWilayah_1,kodeKab,kodeKec,kodeKel,kodePro,namaKab,namaPro,namaWilayah,tingkatWilayah,alokasiKursi,alokasiSisaKursi,createdAt,createdBy,id,idVersi,idWilayah,jumlahPenduduk,nama,noDapil,parent,peringkatPenduduk,sisaPenduduk,statusCoterminous,tingkat,totalAlokasiKursi,updatedAt,updatedBy
florestimurkab,56244,55065,55065,56244,5306,530600,5306000000,53,FLORES TIMUR,NUSA TENGGARA TIMUR,FLORES TIMUR,2,3,1,"Dec 31, 2017 2:25:07 AM",vici,6129,1471,56244,34209,FLORES TIMUR 2,2,-1,2,6192,False,2,4,"Dec 31, 2017 2:25:07 AM",galuh
florestimurkab,56244,55065,55065,56244,5306,530600,5306000000,53,FLORES TIMUR,NUSA TENGGARA TIMUR,FLORES TIMUR,2,4,0,"Dec 31, 2017 2:25:07 AM",vici,6130,1471,56244,37637,FLORES TIMUR 3,3,-1,7,281,False,2,4,"Dec 31, 2017 2:25:07 AM",galuh
florestimurkab,56244,55065,55065,56244,5306,530600,5306000000,53,FLORES TIMUR,NUSA TENGGARA TIMUR,FLORES TIMUR,2,4,1,"Dec 31, 2017 2:25:07 AM",vici,6131,1471,56244,44785,FLORES TIMUR 4,4,-1,1,7429,False,2,5,"Dec 31, 2017 2:25:07 AM",galuh
florestimurkab,56244,55065,55065,56244,5306,530600,5306000000,53,FLORES TIMUR,NUSA TENGGARA TIMUR,FLORES TIMUR,2,5,0,"Dec 31, 2017 2:25:07 AM",vici,6132,1471,56244,50522,FLORES TIMUR 5,5,-1,4,3827,False,2,5,"Dec 31, 2017 2:25:07 AM",galuh
florestimurkab,56244,55065,55065,56244,5306,530600,5306000000,53,FLORES TIMUR,NUSA TENGGARA TIMUR,FLORES TIMUR,2,3,1,"Dec 31, 2017 2:25:07 AM",vici,6133,1471,56244,32935,FLORES TIMUR 6,6,-1,3,4918,False,2,4,"Dec 31, 2017 2:25:07 AM",galuh
florestimurkab,56244,55065,55065,56244,5306,530600,5306000000,53,FLORES TIMUR,NUSA TENGGARA TIMUR,FLORES TIMUR,2,4,0,"Dec 31, 2017 2:25:07 AM",vici,6134,1471,56244,39994,FLORES TIMUR 7,7,-1,6,2638,False,2,4,"Dec 31, 2017 2:25:07 AM",galuh
sikkakab,56489,55065,55065,56489,5307,530700,5307000000,53,SIKKA,NUSA TENGGARA TIMUR,SIKKA,2,10,0,"Dec 31, 2017 3:26:55 AM",vici,6143,1474,56489,93784,SIKKA 1,1,-1,3,3844,False,2,10,"Dec 31, 2017 3:26:55 AM",galuh
sikkakab,56489,55065,55065,56489,5307,530700,5307000000,53,SIKKA,NUSA TENGGARA TIMUR,SIKKA,2,7,0,"Dec 31, 2017 3:26:55 AM",vici,6144,1474,56489,66184,SIKKA 2,2,-1,4,3226,False,2,7,"Dec 31, 2017 3:26:55 AM",galuh
sikkakab,56489,55065,55065,56489,5307,530700,5307000000,53,SIKKA,NUSA TENGGARA TIMUR,SIKKA,2,9,1,"Dec 31, 2017 3:26:55 AM",vici,6145,1474,56489,87150,SIKKA 3,3,-1,1,6204,False,2,10,"Dec 31, 2017 3:26:55 AM",galuh
sikkakab,56489,55065,55065,56489,5307,530700,5307000000,53,SIKKA,NUSA TENGGARA TIMUR,SIKKA,2,7,1,"Dec 31, 2017 3:26:55 AM",vici,6146,1474,56489,67691,SIKKA 4,4,-1,2,4733,False,2,8,"Dec 31, 2017 3:26:55 AM",galuh
endekab,56671,55065,55065,56671,5308,530800,5308000000,53,ENDE,NUSA TENGGARA TIMUR,ENDE,2,10,0,"Dec 31, 2017 5:19:23 PM",hafizh,4456,1126,56671,91074,ENDE 1,1,-1,4,1014,False,2,10,"Dec 31, 2017 5:19:23 PM",hafizh
endekab,56671,55065,55065,56671,5308,530800,5308000000,53,ENDE,NUSA TENGGARA TIMUR,ENDE,2,6,0,"Dec 31, 2017 5:19:24 PM",hafizh,4457,1126,56671,57511,ENDE 2,2,-1,3,3475,False,2,6,"Dec 31, 2017 5:19:24 PM",hafizh
endekab,56671,55065,55065,56671,5308,530800,5308000000,53,ENDE,NUSA TENGGARA TIMUR,ENDE,2,5,1,"Dec 31, 2017 5:19:24 PM",hafizh,4458,1126,56671,49917,ENDE 3,3,-1,2,4887,False,2,6,"Dec 31, 2017 5:19:24 PM",hafizh
endekab,56671,55065,55065,56671,5308,530800,5308000000,53,ENDE,NUSA TENGGARA TIMUR,ENDE,2,7,1,"Dec 31, 2017 5:19:24 PM",hafizh,4459,1126,56671,71705,ENDE 4,4,-1,1,8663,False,2,8,"Dec 31, 2017 5:19:24 PM",hafizh
ngadakab,56904,55065,55065,56904,5309,530900,5309000000,53,NGADA,NUSA TENGGARA TIMUR,NGADA,2,6,0,"Dec 31, 2017 3:07:10 AM",galuh,1487,448,56904,39911,NGADA 1,1,-1,5,383,False,2,6,"Dec 31, 2017 3:07:10 AM",galuh
ngadakab,56904,55065,55065,56904,5309,530900,5309000000,53,NGADA,NUSA TENGGARA TIMUR,NGADA,2,6,0,"Dec 31, 2017 3:07:10 AM",galuh,1488,448,56904,42393,NGADA 2,2,-1,4,2865,False,2,6,"Dec 31, 2017 3:07:10 AM",galuh
ngadakab,56904,55065,55065,56904,5309,530900,5309000000,53,NGADA,NUSA TENGGARA TIMUR,NGADA,2,3,1,"Dec 31, 2017 3:07:10 AM",galuh,1489,448,56904,25940,NGADA 3,3,-1,1,6176,False,2,4,"Dec 31, 2017 3:07:10 AM",galuh
ngadakab,56904,55065,55065,56904,5309,530900,5309000000,53,NGADA,NUSA TENGGARA TIMUR,NGADA,2,3,1,"Dec 31, 2017 3:07:10 AM",galuh,1490,448,56904,25897,NGADA 4,4,-1,2,6133,False,2,4,"Dec 31, 2017 3:07:10 AM",galuh
ngadakab,56904,55065,55065,56904,5309,530900,5309000000,53,NGADA,NUSA TENGGARA TIMUR,NGADA,2,4,1,"Dec 31, 2017 3:07:10 AM",galuh,1491,448,56904,30562,NGADA 5,5,-1,3,4210,False,2,5,"Dec 31, 2017 3:07:10 AM",galuh
manggaraikab,57008,55065,55065,57008,5310,531000,5310000000,53,MANGGARAI,NUSA TENGGARA TIMUR,MANGGARAI,2,6,1,"Dec 31, 2017 1:48:49 PM",vici,6169,1481,57008,63510,MANGGARAI 1,1,-1,1,8976,False,2,7,"Dec 31, 2017 1:48:49 PM",nita
manggaraikab,57008,55065,55065,57008,5310,531000,5310000000,53,MANGGARAI,NUSA TENGGARA TIMUR,MANGGARAI,2,7,1,"Dec 31, 2017 1:48:49 PM",vici,6170,1481,57008,70918,MANGGARAI 2,2,-1,3,7295,False,2,8,"Dec 31, 2017 1:48:49 PM",nita
manggaraikab,57008,55065,55065,57008,5310,531000,5310000000,53,MANGGARAI,NUSA TENGGARA TIMUR,MANGGARAI,2,6,0,"Dec 31, 2017 1:48:49 PM",vici,6171,1481,57008,55098,MANGGARAI 3,3,-1,5,564,False,2,6,"Dec 31, 2017 1:48:49 PM",nita
manggaraikab,57008,55065,55065,57008,5310,531000,5310000000,53,MANGGARAI,NUSA TENGGARA TIMUR,MANGGARAI,2,8,0,"Dec 31, 2017 1:48:49 PM",vici,6172,1481,57008,75249,MANGGARAI 4,4,-1,4,2537,False,2,8,"Dec 31, 2017 1:48:49 PM",nita
manggaraikab,57008,55065,55065,57008,5310,531000,5310000000,53,MANGGARAI,NUSA TENGGARA TIMUR,MANGGARAI,2,5,1,"Dec 31, 2017 1:48:49 PM",vici,6173,1481,57008,53340,MANGGARAI 5,5,-1,2,7895,False,2,6,"Dec 31, 2017 1:48:49 PM",nita
sumbatimurkab,57167,55065,55065,57167,5311,531100,5311000000,53,SUMBA TIMUR,NUSA TENGGARA TIMUR,SUMBA TIMUR,2,8,0,"Dec 31, 2017 6:03:30 PM",hafizh,4487,1134,57167,67436,SUMBA TIMUR 1,1,-1,3,4212,False,2,8,"Dec 31, 2017 6:03:30 PM",hafizh
sumbatimurkab,57167,55065,55065,57167,5311,531100,5311000000,53,SUMBA TIMUR,NUSA TENGGARA TIMUR,SUMBA TIMUR,2,7,0,"Dec 31, 2017 6:03:30 PM",hafizh,4488,1134,57167,55382,SUMBA TIMUR 2,2,-1,4,61,False,2,7,"Dec 31, 2017 6:03:30 PM",hafizh
sumbatimurkab,57167,55065,55065,57167,5311,531100,5311000000,53,SUMBA TIMUR,NUSA TENGGARA TIMUR,SUMBA TIMUR,2,6,1,"Dec 31, 2017 6:03:30 PM",hafizh,4489,1134,57167,53940,SUMBA TIMUR 3,3,-1,1,6522,False,2,7,"Dec 31, 2017 6:03:30 PM",hafizh
sumbatimurkab,57167,55065,55065,57167,5311,531100,5311000000,53,SUMBA TIMUR,NUSA TENGGARA TIMUR,SUMBA TIMUR,2,7,1,"Dec 31, 2017 6:03:30 PM",hafizh,4490,1134,57167,60361,SUMBA TIMUR 4,4,-1,2,5040,False,2,8,"Dec 31, 2017 6:03:30 PM",hafizh
sumbabaratkab,57346,55065,55065,57346,5312,531200,5312000000,53,SUMBA BARAT,NUSA TENGGARA TIMUR,SUMBA BARAT,2,6,1,"Dec 31, 2017 3:30:33 AM",vici,6160,1479,57346,38025,SUMBA BARAT 1,1,-1,2,3213,False,2,7,"Dec 31, 2017 3:30:33 AM",galuh
sumbabaratkab,57346,55065,55065,57346,5312,531200,5312000000,53,SUMBA BARAT,NUSA TENGGARA TIMUR,SUMBA BARAT,2,8,1,"Dec 31, 2017 3:30:33 AM",vici,6161,1479,57346,50643,SUMBA BARAT 2,2,-1,1,4227,False,2,9,"Dec 31, 2017 3:30:33 AM",galuh
sumbabaratkab,57346,55065,55065,57346,5312,531200,5312000000,53,SUMBA BARAT,NUSA TENGGARA TIMUR,SUMBA BARAT,2,3,0,"Dec 31, 2017 3:30:33 AM",vici,6162,1479,57346,20583,SUMBA BARAT 3,3,-1,3,3177,False,2,3,"Dec 31, 2017 3:30:33 AM",galuh
sumbabaratkab,57346,55065,55065,57346,5312,531200,5312000000,53,SUMBA BARAT,NUSA TENGGARA TIMUR,SUMBA BARAT,2,6,0,"Dec 31, 2017 3:30:33 AM",vici,6163,1479,57346,35810,SUMBA BARAT 4,4,-1,4,998,False,2,6,"Dec 31, 2017 3:30:33 AM",galuh
lembatakab,57406,55065,55065,57406,5313,531300,5313000000,53,LEMBATA,NUSA TENGGARA TIMUR,LEMBATA,2,7,0,"Dec 31, 2017 5:33:46 PM",vici,6084,1460,57406,39534,LEMBATA 1,1,-1,3,2140,False,2,7,"Dec 31, 2017 5:33:46 PM",hafizh
lembatakab,57406,55065,55065,57406,5313,531300,5313000000,53,LEMBATA,NUSA TENGGARA TIMUR,LEMBATA,2,5,0,"Dec 31, 2017 5:33:46 PM",vici,6085,1460,57406,27893,LEMBATA 2,2,-1,4,1183,False,2,5,"Dec 31, 2017 5:33:46 PM",hafizh
lembatakab,57406,55065,55065,57406,5313,531300,5313000000,53,LEMBATA,NUSA TENGGARA TIMUR,LEMBATA,2,7,1,"Dec 31, 2017 5:33:46 PM",vici,6086,1460,57406,40565,LEMBATA 3,3,-1,2,3171,False,2,8,"Dec 31, 2017 5:33:46 PM",hafizh
lembatakab,57406,55065,55065,57406,5313,531300,5313000000,53,LEMBATA,NUSA TENGGARA TIMUR,LEMBATA,2,4,1,"Dec 31, 2017 5:33:46 PM",vici,6087,1460,57406,25560,LEMBATA 4,4,-1,1,4192,False,2,5,"Dec 31, 2017 5:33:46 PM",hafizh
rotendaokab,57560,55065,55065,57560,5314,531400,5314000000,53,ROTE NDAO,NUSA TENGGARA TIMUR,ROTE NDAO,2,9,1,"Dec 31, 2017 5:46:20 PM",vici,6074,1457,57560,56550,ROTE NDAO 1,1,-1,1,4863,False,2,10,"Dec 31, 2017 5:46:20 PM",hafizh
rotendaokab,57560,55065,55065,57560,5314,531400,5314000000,53,ROTE NDAO,NUSA TENGGARA TIMUR,ROTE NDAO,2,8,1,"Dec 31, 2017 5:46:20 PM",vici,6075,1457,57560,50660,ROTE NDAO 2,2,-1,2,4716,False,2,9,"Dec 31, 2017 5:46:20 PM",hafizh
rotendaokab,57560,55065,55065,57560,5314,531400,5314000000,53,ROTE NDAO,NUSA TENGGARA TIMUR,ROTE NDAO,2,6,0,"Dec 31, 2017 5:46:20 PM",vici,6076,1457,57560,36375,ROTE NDAO 3,3,-1,3,1917,False,2,6,"Dec 31, 2017 5:46:20 PM",hafizh
manggaraibaratkab,57649,55065,55065,57649,5315,531500,5315000000,53,MANGGARAI BARAT,NUSA TENGGARA TIMUR,MANGGARAI BARAT,2,11,1,"Dec 31, 2017 5:37:45 PM",hafizh,4469,1129,57649,98538,MANGGARAI BARAT 1,1,-1,1,4499,False,2,12,"Dec 31, 2017 5:37:45 PM",hafizh
manggaraibaratkab,57649,55065,55065,57649,5315,531500,5315000000,53,MANGGARAI BARAT,NUSA TENGGARA TIMUR,MANGGARAI BARAT,2,9,0,"Dec 31, 2017 5:37:45 PM",hafizh,4470,1129,57649,77775,MANGGARAI BARAT 2,2,-1,3,834,False,2,9,"Dec 31, 2017 5:37:45 PM",hafizh
manggaraibaratkab,57649,55065,55065,57649,5315,531500,5315000000,53,MANGGARAI BARAT,NUSA TENGGARA TIMUR,MANGGARAI BARAT,2,9,0,"Dec 31, 2017 5:37:45 PM",hafizh,4471,1129,57649,80178,MANGGARAI BARAT 3,3,-1,2,3237,False,2,9,"Dec 31, 2017 5:37:45 PM",hafizh
nagekeokab,57778,55065,55065,57778,5316,531600,5316000000,53,NAGEKEO,NUSA TENGGARA TIMUR,NAGEKEO,2,8,1,"Dec 31, 2017 3:05:44 AM",galuh,1484,447,57778,55279,NAGEKEO 1,1,-1,2,4023,False,2,9,"Dec 31, 2017 3:05:44 AM",galuh
nagekeokab,57778,55065,55065,57778,5316,531600,5316000000,53,NAGEKEO,NUSA TENGGARA TIMUR,NAGEKEO,2,9,1,"Dec 31, 2017 3:05:44 AM",galuh,1485,447,57778,63776,NAGEKEO 2,2,-1,1,6113,False,2,10,"Dec 31, 2017 3:05:44 AM",galuh
nagekeokab,57778,55065,55065,57778,5316,531600,5316000000,53,NAGEKEO,NUSA TENGGARA TIMUR,NAGEKEO,2,6,0,"Dec 31, 2017 3:05:44 AM",galuh,1486,447,57778,41125,NAGEKEO 3,3,-1,3,2683,False,2,6,"Dec 31, 2017 3:05:44 AM",galuh
sumbatengahkab,57886,55065,55065,57886,5317,531700,5317000000,53,SUMBA TENGAH,NUSA TENGGARA TIMUR,SUMBA TENGAH,2,6,1,"Dec 31, 2017 3:31:42 AM",galuh,1551,461,57886,28060,SUMBA TENGAH 1,1,-1,2,2812,False,2,7,"Dec 31, 2017 3:31:42 AM",galuh
sumbatengahkab,57886,55065,55065,57886,5317,531700,5317000000,53,SUMBA TENGAH,NUSA TENGGARA TIMUR,SUMBA TENGAH,2,8,1,"Dec 31, 2017 3:31:42 AM",galuh,1552,461,57886,37170,SUMBA TENGAH 2,2,-1,1,3506,False,2,9,"Dec 31, 2017 3:31:42 AM",galuh
sumbatengahkab,57886,55065,55065,57886,5317,531700,5317000000,53,SUMBA TENGAH,NUSA TENGGARA TIMUR,SUMBA TENGAH,2,4,0,"Dec 31, 2017 3:31:42 AM",galuh,1553,461,57886,18944,SUMBA TENGAH 3,3,-1,3,2112,False,2,4,"Dec 31, 2017 3:31:42 AM",galuh
sumbabaratdayakab,57935,55065,55065,57935,5318,531800,5318000000,53,SUMBA BARAT DAYA,NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,2,5,1,"Dec 31, 2017 5:53:36 PM",hafizh,4478,1132,57935,52163,SUMBA BARAT DAYA 1,1,-1,1,8263,False,2,6,"Dec 31, 2017 5:53:36 PM",hafizh
sumbabaratdayakab,57935,55065,55065,57935,5318,531800,5318000000,53,SUMBA BARAT DAYA,NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,2,7,1,"Dec 31, 2017 5:53:36 PM",hafizh,4479,1132,57935,67735,SUMBA BARAT DAYA 2,2,-1,3,6275,False,2,8,"Dec 31, 2017 5:53:36 PM",hafizh
sumbabaratdayakab,57935,55065,55065,57935,5318,531800,5318000000,53,SUMBA BARAT DAYA,NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,2,8,0,"Dec 31, 2017 5:53:36 PM",hafizh,4480,1132,57935,70501,SUMBA BARAT DAYA 3,3,-1,5,261,False,2,8,"Dec 31, 2017 5:53:36 PM",hafizh
sumbabaratdayakab,57935,55065,55065,57935,5318,531800,5318000000,53,SUMBA BARAT DAYA,NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,2,7,0,"Dec 31, 2017 5:53:36 PM",hafizh,4481,1132,57935,65256,SUMBA BARAT DAYA 4,4,-1,4,3796,False,2,7,"Dec 31, 2017 5:53:36 PM",hafizh
sumbabaratdayakab,57935,55065,55065,57935,5318,531800,5318000000,53,SUMBA BARAT DAYA,NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,2,5,1,"Dec 31, 2017 5:53:36 PM",hafizh,4482,1132,57935,51676,SUMBA BARAT DAYA 5,5,-1,2,7776,False,2,6,"Dec 31, 2017 5:53:36 PM",hafizh
kupangkota,58040,55065,55065,58040,5371,537100,5371000000,53,KOTA KUPANG,NUSA TENGGARA TIMUR,KOTA KUPANG,2,5,1,"Dec 31, 2017 1:40:19 PM",vici,6037,1448,58040,63494,KOTA KUPANG 1,1,-1,1,8744,False,2,6,"Dec 31, 2017 1:40:19 PM",nita
kupangkota,58040,55065,55065,58040,5371,537100,5371000000,53,KOTA KUPANG,NUSA TENGGARA TIMUR,KOTA KUPANG,2,10,1,"Dec 31, 2017 1:40:19 PM",vici,6038,1448,58040,114088,KOTA KUPANG 2,2,-1,2,4588,False,2,11,"Dec 31, 2017 1:40:19 PM",nita
kupangkota,58040,55065,55065,58040,5371,537100,5371000000,53,KOTA KUPANG,NUSA TENGGARA TIMUR,KOTA KUPANG,2,9,0,"Dec 31, 2017 1:40:19 PM",vici,6039,1448,58040,102719,KOTA KUPANG 3,3,-1,3,4169,False,2,9,"Dec 31, 2017 1:40:19 PM",nita
kupangkota,58040,55065,55065,58040,5371,537100,5371000000,53,KOTA KUPANG,NUSA TENGGARA TIMUR,KOTA KUPANG,2,8,0,"Dec 31, 2017 1:40:19 PM",vici,6040,1448,58040,90703,KOTA KUPANG 4,4,-1,4,3103,False,2,8,"Dec 31, 2017 1:40:19 PM",nita
kupangkota,58040,55065,55065,58040,5371,537100,5371000000,53,KOTA KUPANG,NUSA TENGGARA TIMUR,KOTA KUPANG,2,6,0,"Dec 31, 2017 1:40:19 PM",vici,6041,1448,58040,67001,KOTA KUPANG 5,5,-1,5,1301,False,2,6,"Dec 31, 2017 1:40:19 PM",nita
manggaraitimurkab,58098,55065,55065,58098,5319,531900,5319000000,53,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,2,7,0,"Dec 31, 2017 2:59:25 AM",vici,6048,1450,58098,66097,MANGGARAI TIMUR 1,1,-1,4,4826,False,2,7,"Dec 31, 2017 2:59:25 AM",galuh
manggaraitimurkab,58098,55065,55065,58098,5319,531900,5319000000,53,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,2,6,1,"Dec 31, 2017 2:59:25 AM",vici,6049,1450,58098,59297,MANGGARAI TIMUR 2,2,-1,1,6779,False,2,7,"Dec 31, 2017 2:59:25 AM",galuh
manggaraitimurkab,58098,55065,55065,58098,5319,531900,5319000000,53,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,2,3,1,"Dec 31, 2017 2:59:25 AM",vici,6050,1450,58098,31265,MANGGARAI TIMUR 3,3,-1,3,5006,False,2,4,"Dec 31, 2017 2:59:25 AM",galuh
manggaraitimurkab,58098,55065,55065,58098,5319,531900,5319000000,53,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,2,6,0,"Dec 31, 2017 2:59:25 AM",vici,6051,1450,58098,56481,MANGGARAI TIMUR 4,4,-1,5,3963,False,2,6,"Dec 31, 2017 2:59:25 AM",galuh
manggaraitimurkab,58098,55065,55065,58098,5319,531900,5319000000,53,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,2,5,1,"Dec 31, 2017 2:59:25 AM",vici,6052,1450,58098,49466,MANGGARAI TIMUR 5,5,-1,2,5701,False,2,6,"Dec 31, 2017 2:59:25 AM",galuh
saburaijuakab,58219,55065,55065,58219,5320,532000,5320000000,53,SABU RAIJUA,NUSA TENGGARA TIMUR,SABU RAIJUA,2,6,1,"Dec 31, 2017 3:11:15 AM",vici,6056,1452,58219,31849,SABU RAIJUA 1,1,-1,2,3955,False,2,7,"Dec 31, 2017 3:11:15 AM",galuh
saburaijuakab,58219,55065,55065,58219,5320,532000,5320000000,53,SABU RAIJUA,NUSA TENGGARA TIMUR,SABU RAIJUA,2,6,1,"Dec 31, 2017 3:11:15 AM",vici,6057,1452,58219,32512,SABU RAIJUA 2,2,-1,1,4618,False,2,7,"Dec 31, 2017 3:11:15 AM",galuh
saburaijuakab,58219,55065,55065,58219,5320,532000,5320000000,53,SABU RAIJUA,NUSA TENGGARA TIMUR,SABU RAIJUA,2,6,0,"Dec 31, 2017 3:11:15 AM",vici,6058,1452,58219,28630,SABU RAIJUA 3,3,-1,3,736,False,2,6,"Dec 31, 2017 3:11:15 AM",galuh
malakakab,928072,55065,55065,928072,5321,532100,5321000000,53,MALAKA,NUSA TENGGARA TIMUR,MALAKA,2,8,0,"Dec 31, 2017 2:19:31 PM",vici,6071,1456,928072,61853,MALAKA 1,1,-1,3,877,False,2,8,"Dec 31, 2017 2:19:31 PM",galuh
malakakab,928072,55065,55065,928072,5321,532100,5321000000,53,MALAKA,NUSA TENGGARA TIMUR,MALAKA,2,10,1,"Dec 31, 2017 2:19:31 PM",vici,6072,1456,928072,79674,MALAKA 2,2,-1,1,3454,False,2,11,"Dec 31, 2017 2:19:31 PM",galuh
malakakab,928072,55065,55065,928072,5321,532100,5321000000,53,MALAKA,NUSA TENGGARA TIMUR,MALAKA,2,6,0,"Dec 31, 2017 2:19:31 PM",vici,6073,1456,928072,49034,MALAKA 3,3,-1,2,3302,False,2,6,"Dec 31, 2017 2:19:31 PM",galuh
sambaskab,58286,58285,58285,58286,6101,610100,6101000000,61,SAMBAS,KALIMANTAN BARAT,SAMBAS,2,10,0,"Dec 31, 2017 4:43:50 PM",galuh,2523,693,58286,142125,SAMBAS 1,1,-1,5,1715,False,2,10,"Dec 31, 2017 4:43:50 PM",galuh
sambaskab,58286,58285,58285,58286,6101,610100,6101000000,61,SAMBAS,KALIMANTAN BARAT,SAMBAS,2,6,1,"Dec 31, 2017 4:43:50 PM",galuh,2524,693,58286,97207,SAMBAS 2,2,-1,1,12961,False,2,7,"Dec 31, 2017 4:43:50 PM",galuh
sambaskab,58286,58285,58285,58286,6101,610100,6101000000,61,SAMBAS,KALIMANTAN BARAT,SAMBAS,2,11,0,"Dec 31, 2017 4:43:50 PM",galuh,2525,693,58286,158826,SAMBAS 3,3,-1,4,4375,False,2,11,"Dec 31, 2017 4:43:50 PM",galuh
sambaskab,58286,58285,58285,58286,6101,610100,6101000000,61,SAMBAS,KALIMANTAN BARAT,SAMBAS,2,4,1,"Dec 31, 2017 4:43:50 PM",galuh,2526,693,58286,68788,SAMBAS 4,4,-1,2,12624,False,2,5,"Dec 31, 2017 4:43:50 PM",galuh
sambaskab,58286,58285,58285,58286,6101,610100,6101000000,61,SAMBAS,KALIMANTAN BARAT,SAMBAS,2,11,1,"Dec 31, 2017 4:43:50 PM",galuh,2527,693,58286,164919,SAMBAS 5,5,-1,3,10468,False,2,12,"Dec 31, 2017 4:43:50 PM",galuh
pontianakkab,58490,58285,58285,58490,6102,610200,6102000000,61,MEMPAWAH,KALIMANTAN BARAT,MEMPAWAH,2,8,1,"Dec 31, 2017 2:25:43 PM",vici,6210,1491,58490,75023,MEMPAWAH 1,1,-1,2,6063,False,2,9,"Dec 31, 2017 2:25:43 PM",galuh
pontianakkab,58490,58285,58285,58490,6102,610200,6102000000,61,MEMPAWAH,KALIMANTAN BARAT,MEMPAWAH,2,7,0,"Dec 31, 2017 2:25:43 PM",vici,6211,1491,58490,62528,MEMPAWAH 2,2,-1,3,2188,False,2,7,"Dec 31, 2017 2:25:43 PM",galuh
pontianakkab,58490,58285,58285,58490,6102,610200,6102000000,61,MEMPAWAH,KALIMANTAN BARAT,MEMPAWAH,2,9,0,"Dec 31, 2017 2:25:43 PM",vici,6212,1491,58490,78111,MEMPAWAH 3,3,-1,4,531,False,2,9,"Dec 31, 2017 2:25:43 PM",galuh
pontianakkab,58490,58285,58285,58490,6102,610200,6102000000,61,MEMPAWAH,KALIMANTAN BARAT,MEMPAWAH,2,9,1,"Dec 31, 2017 2:25:43 PM",vici,6213,1491,58490,86053,MEMPAWAH 4,4,-1,1,8473,False,2,10,"Dec 31, 2017 2:25:43 PM",galuh
sanggaukab,58567,58285,58285,58567,6103,610300,6103000000,61,SANGGAU,KALIMANTAN BARAT,SANGGAU,2,6,1,"Dec 31, 2017 4:49:30 PM",galuh,2553,700,58567,79747,SANGGAU 1,1,-1,2,7375,False,2,7,"Dec 31, 2017 4:49:30 PM",galuh
sanggaukab,58567,58285,58285,58567,6103,610300,6103000000,61,SANGGAU,KALIMANTAN BARAT,SANGGAU,2,8,1,"Dec 31, 2017 4:49:30 PM",galuh,2554,700,58567,107291,SANGGAU 2,2,-1,1,10795,False,2,9,"Dec 31, 2017 4:49:30 PM",galuh
sanggaukab,58567,58285,58285,58567,6103,610300,6103000000,61,SANGGAU,KALIMANTAN BARAT,SANGGAU,2,9,0,"Dec 31, 2017 4:49:30 PM",galuh,2555,700,58567,113568,SANGGAU 3,3,-1,5,5010,False,2,9,"Dec 31, 2017 4:49:30 PM",galuh
sanggaukab,58567,58285,58285,58567,6103,610300,6103000000,61,SANGGAU,KALIMANTAN BARAT,SANGGAU,2,9,0,"Dec 31, 2017 4:49:30 PM",galuh,2556,700,58567,115015,SANGGAU 4,4,-1,4,6457,False,2,9,"Dec 31, 2017 4:49:30 PM",galuh
sanggaukab,58567,58285,58285,58567,6103,610300,6103000000,61,SANGGAU,KALIMANTAN BARAT,SANGGAU,2,5,1,"Dec 31, 2017 4:49:30 PM",galuh,2557,700,58567,66879,SANGGAU 5,5,-1,3,6569,False,2,6,"Dec 31, 2017 4:49:30 PM",galuh
ketapangkab,58749,58285,58285,58749,6104,610400,6104000000,61,KETAPANG,KALIMANTAN BARAT,KETAPANG,2,10,0,"Dec 31, 2017 4:53:34 PM",galuh,2566,703,58749,133347,KETAPANG 1,1,-1,4,4787,False,2,10,"Dec 31, 2017 4:53:34 PM",galuh
ketapangkab,58749,58285,58285,58749,6104,610400,6104000000,61,KETAPANG,KALIMANTAN BARAT,KETAPANG,2,5,0,"Dec 31, 2017 4:53:34 PM",galuh,2567,703,58749,65691,KETAPANG 2,2,-1,5,1411,False,2,5,"Dec 31, 2017 4:53:34 PM",galuh
ketapangkab,58749,58285,58285,58749,6104,610400,6104000000,61,KETAPANG,KALIMANTAN BARAT,KETAPANG,2,6,0,"Dec 31, 2017 4:53:35 PM",galuh,2568,703,58749,82337,KETAPANG 3,3,-1,3,5201,False,2,6,"Dec 31, 2017 4:53:35 PM",galuh
ketapangkab,58749,58285,58285,58749,6104,610400,6104000000,61,KETAPANG,KALIMANTAN BARAT,KETAPANG,2,5,1,"Dec 31, 2017 4:53:35 PM",galuh,2569,703,58749,71537,KETAPANG 4,4,-1,1,7257,False,2,6,"Dec 31, 2017 4:53:35 PM",galuh
